	0.0	19.793753301757814	39.967614783203125	59.95788401367187	79.97248016796875	99.74874849414063	119.97126382226563	139.96533413378907	159.96738671875	179.96981941113282	199.96426983105468	219.82150119921874	239.97787770410156	259.8818623779297	279.9622172470703	299.78143779785154	319.8363254189453	339.79086448046877	359.8366295048828	379.812454625	399.81906850683595	419.78691135546876	439.8326763798828	459.8111622568359	479.8287992763672	499.64687950292966	519.8264426054687	539.6563061845703	559.8252262597656	579.8071331103515	599.8293314277344	619.6816213896484	639.8208930263672	659.6754636376953	679.8189164638671	699.6449789609375	719.8207409824219	739.6783524589844	759.8187644208984	779.7687421845703	799.8129867763672	819.6105411601562	839.8110102138672	859.7708707900391	879.7254098515625	899.6073482509765	919.8127587119141	939.6669492138672	959.81344290625	979.6664930839844	999.8114663427734	1019.6626159804688	1039.8087295644532	1059.640493685547	1079.8052325693359	1099.619891821289	1119.802115682617	1139.7608359335939	1159.7997590117188	1179.6554699472656	1199.800823314453	1219.7929930859375	1239.8049284833985	1259.6553179033203	1279.796870189453	
377.53	781.00	786.00	799.00	795.00	794.00	789.00	791.00	797.00	811.00	805.00	799.00	781.00	816.00	796.00	794.00	797.00	804.00	820.00	780.00	807.00	788.00	796.00	799.00	806.00	825.00	808.00	800.00	784.00	790.00	801.00	813.00	826.00	823.00	788.00	810.00	807.00	779.00	812.00	826.00	785.00	796.00	784.00	812.00	794.00	798.00	807.00	791.00	811.00	778.00	793.00	789.00	809.00	826.00	799.00	813.00	814.00	787.00	768.00	781.00	783.00	794.00	784.00	809.00	807.00	788.00
377.66	781.00	786.00	799.00	795.00	794.00	789.00	791.00	797.00	811.00	805.00	799.00	781.00	816.00	796.00	794.00	797.00	804.00	820.00	780.00	807.00	788.00	796.00	799.00	806.00	825.00	808.00	800.00	784.00	790.00	801.00	813.00	826.00	823.00	788.00	810.00	807.00	779.00	812.00	826.00	785.00	796.00	784.00	812.00	794.00	798.00	807.00	791.00	811.00	778.00	793.00	789.00	809.00	826.00	799.00	813.00	814.00	787.00	768.00	781.00	783.00	794.00	784.00	809.00	807.00	788.00
377.80	781.00	786.00	799.00	795.00	794.00	789.00	791.00	797.00	811.00	805.00	799.00	781.00	816.00	796.00	794.00	797.00	804.00	820.00	780.00	807.00	788.00	796.00	799.00	806.00	825.00	808.00	800.00	784.00	790.00	801.00	813.00	826.00	823.00	788.00	810.00	807.00	779.00	812.00	826.00	785.00	796.00	784.00	812.00	794.00	798.00	807.00	791.00	811.00	778.00	793.00	789.00	809.00	826.00	799.00	813.00	814.00	787.00	768.00	781.00	783.00	794.00	784.00	809.00	807.00	788.00
377.93	805.00	796.00	795.00	776.00	786.00	797.00	797.00	805.00	793.00	793.00	808.00	787.00	789.00	806.00	799.00	802.00	792.00	809.00	797.00	798.00	795.00	798.00	806.00	794.00	792.00	793.00	797.00	799.00	792.00	789.00	808.00	801.00	802.00	796.00	806.00	796.00	802.00	802.00	805.00	795.00	801.00	807.00	798.00	798.00	816.00	806.00	801.00	798.00	808.00	801.00	805.00	794.00	804.00	786.00	797.00	788.00	802.00	803.00	784.00	807.00	797.00	789.00	811.00	798.00	796.00
378.06	810.00	794.00	810.00	814.00	802.00	799.00	799.00	810.00	807.00	832.00	810.00	809.00	816.00	814.00	806.00	813.00	810.00	811.00	824.00	826.00	809.00	814.00	811.00	810.00	816.00	814.00	813.00	804.00	795.00	818.00	805.00	811.00	809.00	813.00	802.00	814.00	814.00	804.00	809.00	820.00	816.00	825.00	817.00	796.00	799.00	814.00	808.00	813.00	806.00	819.00	807.00	817.00	808.00	803.00	816.00	815.00	814.00	793.00	802.00	800.00	810.00	827.00	804.00	814.00	800.00
378.20	812.00	812.00	824.00	823.00	813.00	820.00	824.00	804.00	814.00	821.00	814.00	806.00	813.00	804.00	806.00	813.00	820.00	810.00	805.00	817.00	805.00	803.00	810.00	806.00	808.00	816.00	806.00	807.00	806.00	820.00	822.00	824.00	804.00	802.00	803.00	808.00	805.00	790.00	810.00	800.00	817.00	798.00	810.00	802.00	805.00	809.00	818.00	807.00	801.00	821.00	810.00	813.00	816.00	810.00	809.00	818.00	813.00	805.00	816.00	804.00	811.00	807.00	823.00	804.00	805.00
378.33	825.00	809.00	811.00	814.00	812.00	810.00	804.00	813.00	809.00	815.00	824.00	801.00	825.00	808.00	813.00	807.00	814.00	807.00	808.00	799.00	822.00	804.00	812.00	814.00	810.00	822.00	808.00	818.00	808.00	817.00	814.00	811.00	794.00	803.00	799.00	820.00	798.00	814.00	801.00	797.00	812.00	805.00	802.00	808.00	811.00	815.00	810.00	799.00	800.00	817.00	803.00	814.00	805.00	807.00	817.00	794.00	813.00	816.00	812.00	810.00	802.00	811.00	809.00	801.00	792.00
378.47	802.00	806.00	816.00	804.00	819.00	814.00	807.00	817.00	809.00	798.00	823.00	805.00	810.00	810.00	805.00	818.00	818.00	801.00	803.00	805.00	822.00	818.00	816.00	826.00	817.00	809.00	805.00	808.00	822.00	816.00	810.00	817.00	801.00	810.00	815.00	813.00	827.00	817.00	818.00	813.00	806.00	825.00	810.00	804.00	825.00	817.00	829.00	801.00	805.00	805.00	812.00	809.00	819.00	819.00	817.00	813.00	813.00	820.00	811.00	806.00	798.00	801.00	807.00	807.00	826.00
378.60	810.00	820.00	824.00	812.00	809.00	799.00	799.00	808.00	810.00	804.00	808.00	807.00	818.00	800.00	810.00	805.00	825.00	799.00	814.00	810.00	817.00	817.00	808.00	803.00	816.00	812.00	801.00	803.00	805.00	791.00	818.00	818.00	806.00	811.00	829.00	807.00	814.00	810.00	814.00	814.00	816.00	804.00	801.00	812.00	798.00	805.00	807.00	807.00	814.00	814.00	819.00	801.00	809.00	814.00	812.00	812.00	807.00	796.00	809.00	816.00	808.00	826.00	808.00	801.00	809.00
378.74	815.00	821.00	820.00	827.00	804.00	818.00	806.00	822.00	798.00	811.00	819.00	811.00	818.00	811.00	823.00	817.00	808.00	800.00	811.00	808.00	819.00	806.00	814.00	821.00	833.00	814.00	817.00	817.00	821.00	816.00	813.00	829.00	813.00	811.00	814.00	809.00	816.00	824.00	803.00	818.00	826.00	813.00	817.00	814.00	799.00	821.00	812.00	815.00	826.00	810.00	800.00	821.00	822.00	808.00	833.00	825.00	817.00	812.00	808.00	820.00	824.00	814.00	808.00	813.00	794.00
378.87	810.00	807.00	803.00	829.00	822.00	821.00	817.00	807.00	805.00	819.00	813.00	813.00	825.00	813.00	819.00	816.00	818.00	812.00	827.00	822.00	815.00	817.00	814.00	822.00	804.00	820.00	802.00	818.00	813.00	826.00	825.00	810.00	806.00	818.00	818.00	823.00	818.00	808.00	809.00	807.00	825.00	806.00	814.00	810.00	814.00	831.00	829.00	811.00	818.00	817.00	819.00	826.00	813.00	826.00	817.00	820.00	813.00	802.00	819.00	809.00	819.00	826.00	815.00	820.00	808.00
379.01	822.00	804.00	803.00	816.00	823.00	807.00	821.00	802.00	806.00	817.00	806.00	816.00	814.00	825.00	822.00	817.00	820.00	817.00	817.00	803.00	796.00	805.00	810.00	798.00	809.00	809.00	801.00	816.00	814.00	817.00	821.00	805.00	803.00	820.00	817.00	811.00	820.00	817.00	813.00	795.00	814.00	815.00	817.00	806.00	814.00	817.00	799.00	818.00	805.00	811.00	813.00	805.00	813.00	807.00	806.00	812.00	821.00	811.00	819.00	810.00	817.00	815.00	840.00	823.00	803.00
379.14	811.00	810.00	807.00	796.00	809.00	818.00	808.00	812.00	810.00	821.00	800.00	828.00	827.00	820.00	823.00	822.00	820.00	814.00	819.00	814.00	804.00	811.00	814.00	812.00	821.00	804.00	811.00	798.00	816.00	809.00	820.00	810.00	815.00	825.00	819.00	814.00	815.00	827.00	810.00	816.00	797.00	810.00	819.00	807.00	807.00	814.00	798.00	824.00	825.00	807.00	807.00	820.00	818.00	826.00	816.00	813.00	826.00	808.00	806.00	815.00	814.00	820.00	818.00	824.00	805.00
379.27	814.00	803.00	820.00	805.00	811.00	818.00	818.00	811.00	802.00	808.00	821.00	802.00	816.00	804.00	818.00	813.00	797.00	802.00	816.00	830.00	812.00	816.00	810.00	820.00	804.00	814.00	802.00	813.00	811.00	800.00	804.00	811.00	820.00	822.00	809.00	806.00	813.00	804.00	813.00	830.00	809.00	800.00	810.00	817.00	822.00	812.00	810.00	824.00	812.00	812.00	822.00	822.00	809.00	823.00	813.00	812.00	826.00	820.00	819.00	815.00	817.00	814.00	806.00	823.00	807.00
379.41	806.00	814.00	820.00	811.00	822.00	806.00	803.00	809.00	825.00	826.00	828.00	823.00	837.00	828.00	822.00	804.00	807.00	809.00	822.00	820.00	823.00	813.00	815.00	821.00	805.00	815.00	823.00	822.00	810.00	818.00	817.00	827.00	822.00	809.00	807.00	828.00	818.00	824.00	813.00	809.00	820.00	813.00	814.00	811.00	824.00	809.00	825.00	819.00	823.00	814.00	809.00	809.00	805.00	821.00	802.00	822.00	821.00	825.00	806.00	810.00	810.00	820.00	823.00	824.00	808.00
379.54	808.00	820.00	807.00	820.00	811.00	835.00	821.00	809.00	811.00	815.00	827.00	804.00	830.00	813.00	824.00	827.00	815.00	828.00	809.00	812.00	827.00	814.00	836.00	814.00	813.00	823.00	809.00	823.00	822.00	819.00	813.00	818.00	827.00	811.00	801.00	818.00	818.00	799.00	811.00	805.00	806.00	824.00	818.00	816.00	821.00	798.00	812.00	809.00	818.00	810.00	806.00	808.00	811.00	814.00	826.00	818.00	803.00	807.00	824.00	808.00	808.00	821.00	815.00	816.00	814.00
379.68	806.00	814.00	811.00	804.00	810.00	814.00	818.00	817.00	804.00	792.00	826.00	814.00	807.00	811.00	814.00	808.00	814.00	801.00	804.00	823.00	816.00	805.00	804.00	812.00	808.00	819.00	807.00	812.00	806.00	810.00	794.00	810.00	806.00	801.00	803.00	807.00	817.00	808.00	798.00	811.00	810.00	810.00	805.00	808.00	811.00	806.00	809.00	820.00	809.00	806.00	793.00	822.00	806.00	815.00	809.00	813.00	791.00	806.00	800.00	803.00	800.00	815.00	810.00	795.00	809.00
379.81	814.00	828.00	809.00	821.00	815.00	810.00	820.00	826.00	826.00	811.00	820.00	812.00	814.00	808.00	814.00	801.00	822.00	804.00	803.00	804.00	819.00	815.00	806.00	808.00	809.00	811.00	819.00	816.00	817.00	813.00	807.00	806.00	823.00	812.00	822.00	804.00	798.00	819.00	804.00	808.00	819.00	806.00	798.00	814.00	819.00	800.00	802.00	810.00	815.00	820.00	815.00	816.00	805.00	805.00	822.00	812.00	807.00	810.00	825.00	813.00	802.00	813.00	823.00	811.00	805.00
